bedroom,price,area,Floor,property_type,locality,City,furnish_type,Tenant Preferred,bathroom,seller_type,price_per_sqft,bed_bath_ratio,price_log,rent_category
2,8500,833,1 out of 2,Super Area,"Perungalathur, Chennai Bypass Road",Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,10.20408163,1,9.047939083,Very Low
2,15000,1000,Ground out of 3,Super Area,Madipakkam,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,15,1,9.615872145,Medium
2,8200,840,1 out of 1,Carpet Area,rajakillpakkam,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,9.761904762,1,9.012011377,Very Low
2,20000,750,1 out of 5,Carpet Area,Velachery,Chennai,Furnished,Family,2,Contact Owner,26.66666667,1,9.903537551,Medium
2,9000,950,2 out of 3,Super Area,"Kattupakkam, PH Road",Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,9.473684211,1,9.105090961,Very Low
1,13500,550,Ground out of 1,Super Area,Anna Nagar,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,24.54545455,1,9.510519036,Low
3,26000,1125,2 out of 3,Super Area,"Purasawalkam, PH Road",Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,23.11111111,1.5,10.16589028,High
2,11000,700,1 out of 3,Carpet Area,Tiruvottiyur,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,15.71428571,1,9.305741457,Low
2,18000,1100,1 out of 2,Super Area,"Tambaram West, Tambaram, Chennai Bypass Road",Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,16.36363636,1,9.798182591,Medium
2,10000,700,Ground out of 2,Super Area,"Kubera Nagar, Madipakkam",Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,14.28571429,1,9.210440367,Low
3,40000,1250,2 out of 4,Carpet Area,T Nagar,Chennai,Semi-Furnished,Bachelors,3,Contact Agent,32,1,10.59665973,High
2,24000,1100,Ground out of 3,Super Area,Vadapalani,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,21.81818182,1,10.08585078,High
1,18000,475,2 out of 11,Carpet Area,Sholinganallur,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Agent,37.89473684,1,9.798182591,Medium
2,11000,530,2 out of 3,Super Area,Jyothi Nagar-Ekkatuthangal,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,20.75471698,2,9.305741457,Low
2,23000,1050,11 out of 12,Carpet Area,Vadapalani,Chennai,Semi-Furnished,Family,2,Contact Agent,21.9047619,1,10.04329297,High
2,11000,830,Ground out of 2,Super Area,Sembakkam,Chennai,Semi-Furnished,Family,2,Contact Owner,13.25301205,1,9.305741457,Low
2,8000,809,1 out of 2,Super Area,"Chromepet, GST Road",Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,9.888751545,1,8.987321813,Very Low
2,15000,900,Ground out of 3,Super Area,"Kattupakkam, PH Road",Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,16.66666667,1,9.615872145,Medium
1,9500,700,Ground out of 2,Super Area,"Santhosapuram, Medavakkam",Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,13.57142857,1,9.159152335,Low
2,13500,1150,1 out of 2,Super Area,"Tambaram West, Tambaram, Chennai Bypass Road",Chennai,Semi-Furnished,Bachelors,2,Contact Owner,11.73913043,1,9.510519036,Low
1,11000,750,Ground out of 2,Super Area,Porur Gardens,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,14.66666667,1,9.305741457,Low
2,13000,920,Ground out of 1,Super Area,"Ullagaram, Pallavaram-Thuraipakkam Road",Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,14.13043478,1,9.472781557,Low
2,25000,1050,9 out of 12,Carpet Area,Vadapalani,Chennai,Semi-Furnished,Family,2,Contact Agent,23.80952381,1,10.1266711,High
2,12000,1800,2 out of 3,Super Area,Madambakkam,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,6.666666667,1,9.392745259,Low
2,25000,1000,1 out of 2,Carpet Area,"Adyar, Sardar Patel Road",Chennai,Semi-Furnished,Bachelors,2,Contact Agent,25,1,10.1266711,High
3,8500,1062,1 out of 3,Carpet Area,Siruseri,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,8.003766478,1.5,9.047939083,Very Low
2,8500,800,Ground out of 1,Super Area,Ambattur,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,10.625,1,9.047939083,Very Low
1,5000,450,Ground out of 1,Super Area,Thirumullaivoyal,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,11.11111111,1,8.517393171,Very Low
2,8500,900,Ground out of 1,Super Area,"Perungalathur, Chennai Bypass Road",Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,9.444444444,2,9.047939083,Very Low
4,100000,2240,Ground out of 3,Carpet Area,Anna Nagar,Chennai,Furnished,Bachelors/Family,4,Contact Agent,44.64285714,1,11.51293546,Very High
1,7500,500,Ground out of 2,Super Area,Kovur,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,15,1,8.922791624,Very Low
1,7000,750,1 out of 1,Super Area,Pammal,Chennai,Unfurnished,Bachelors/Family,1,Contact Agent,9.333333333,1,8.853808275,Very Low
3,26000,1400,11 out of 15,Super Area,"Chromepet, GST Road",Chennai,Semi-Furnished,Bachelors/Family,3,Contact Owner,18.57142857,1,10.16589028,High
2,12000,1200,2 out of 2,Carpet Area,CBI Colony,Chennai,Semi-Furnished,Bachelors,2,Contact Owner,10,1,9.392745259,Low
2,18000,1424,2 out of 2,Super Area,kumari neo town,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,12.64044944,1,9.798182591,Medium
1,13000,450,1 out of 4,Super Area,Arasankalani,Chennai,Unfurnished,Bachelors,1,Contact Owner,28.88888889,1,9.472781557,Low
3,160000,2700,8 out of 10,Super Area,T Nagar,Chennai,Furnished,Bachelors,2,Contact Agent,59.25925926,1.5,11.98293534,Very High
2,8000,805,1 out of 2,Super Area,"Urapakkam, Vandalur R.F, GST Road",Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,9.937888199,1,8.987321813,Very Low
1,6000,434,Ground out of 3,Super Area,Thirumazhisai,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,13.82488479,1,8.699681401,Very Low
2,12500,1000,1 out of 2,Super Area,Perambur,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,12.5,1,9.43356392,Low
1,6500,595,1 out of 1,Super Area,"Vengaivasal, Medavakkam",Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,10.92436975,1,8.77971129,Very Low
2,10000,685,Ground out of 2,Super Area,Kolathur,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,14.59854015,1,9.210440367,Low
2,12500,1075,1 out of 2,Super Area,Teachers's Colony-Lakshmipuram,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,11.62790698,1,9.43356392,Low
3,22000,1100,4 out of 4,Carpet Area,Velachery,Chennai,Semi-Furnished,Bachelors,3,Contact Agent,20,1,9.998843186,High
2,17000,950,1 out of 2,Carpet Area,Madipakkam,Chennai,Unfurnished,Family,2,Contact Owner,17.89473684,1,9.741027445,Medium
3,20000,1500,19 out of 31,Super Area,Semmenchery,Chennai,Unfurnished,Bachelors,3,Contact Owner,13.33333333,1,9.903537551,Medium
3,22000,1100,Ground out of 2,Super Area,Porur,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,20,1.5,9.998843186,High
2,11500,1100,2 out of 2,Carpet Area,"Valasaravakkam, Arcot Road",Chennai,Semi-Furnished,Bachelors,2,Contact Owner,10.45454545,1,9.350189267,Low
3,23000,1000,1 out of 3,Carpet Area,Keelkatalai,Chennai,Unfurnished,Bachelors,3,Contact Owner,23,1,10.04329297,High
2,19000,800,2 out of 4,Super Area,Mambalam West,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,23.75,1,9.852246888,Medium
3,45000,1500,1 out of 3,Super Area,CIT Nagar,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,30,1.5,10.71443999,Very High
3,17000,1250,2 out of 3,Super Area,Madipakkam,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,13.6,1.5,9.741027445,Medium
2,9500,650,1 out of 2,Carpet Area,Pallikaranai,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,14.61538462,1,9.159152335,Low
3,45000,1650,1 out of 5,Super Area,"Valasaravakkam, Arcot Road",Chennai,Unfurnished,Bachelors/Family,3,Contact Agent,27.27272727,1,10.71443999,Very High
4,60000,2317,10 out of 12,Super Area,Sholinganallur,Chennai,Unfurnished,Bachelors/Family,4,Contact Agent,25.8955546,1,11.00211651,Very High
2,12000,950,1 out of 2,Super Area,"Radha Nagar, Chrompet",Chennai,Semi-Furnished,Family,2,Contact Owner,12.63157895,1,9.392745259,Low
3,40000,1700,3 out of 5,Super Area,KK Nagar,Chennai,Furnished,Bachelors/Family,3,Contact Owner,23.52941176,1,10.59665973,High
3,16000,1300,1 out of 2,Super Area,Porur,Chennai,Furnished,Bachelors/Family,2,Contact Owner,12.30769231,1.5,9.680406499,Medium
2,9000,805,1 out of 2,Super Area,Madipakkam,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,11.18012422,1,9.105090961,Very Low
2,35000,1109,3 out of 3,Super Area,"Adyar, Thiruvanmiyur, Chennai",Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,31.55996393,1,10.46313191,High
1,4000,300,1 out of 2,Super Area,Tiruvottiyur,Chennai,Unfurnished,Bachelors,1,Contact Owner,13.33333333,1,8.294299609,Very Low
2,11000,700,1 out of 3,Super Area,Tharamani,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,15.71428571,2,9.305741457,Low
2,9500,950,Ground out of 2,Super Area,"Manali, Manali High Road",Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,10,1,9.159152335,Low
3,25000,1290,4 out of 4,Super Area,Poonamalle,Chennai,Unfurnished,Bachelors/Family,3,Contact Owner,19.37984496,1,10.1266711,High
2,10000,950,Ground out of 2,Super Area,S.Kolathur,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,10.52631579,1,9.210440367,Low
1,12000,400,1 out of 3,Super Area,Besant Nagar,Chennai,Furnished,Bachelors/Family,1,Contact Owner,30,1,9.392745259,Low
2,19397,2000,7 out of 10,Super Area,Guduvancheri,Chennai,Furnished,Bachelors/Family,2,Contact Owner,9.6985,1,9.872925247,Medium
2,12000,939,3 out of 4,Super Area,New Perungalathur,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,12.77955272,1,9.392745259,Low
3,10000,1200,1 out of 3,Carpet Area,Kovur,Chennai,Unfurnished,Bachelors/Family,3,Contact Owner,8.333333333,1,9.210440367,Low
2,20000,1800,1 out of 1,Super Area,"Ambattur Industrial Estate, Chennai Bypass Road",Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,11.11111111,1,9.903537551,Medium
3,15000,1200,2 out of 5,Carpet Area,Madambakkam,Chennai,Unfurnished,Bachelors/Family,2,Contact Agent,12.5,1.5,9.615872145,Medium
2,28000,1200,1 out of 3,Super Area,Kodambakkam,Chennai,Semi-Furnished,Family,2,Contact Owner,23.33333333,1,10.2399955,High
3,10000,1750,1 out of 1,Super Area,Kuthanur,Chennai,Unfurnished,Bachelors/Family,3,Contact Owner,5.714285714,1,9.210440367,Low
1,3500,300,Ground out of 2,Super Area,Mogappair West,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,11.66666667,1,8.160803921,Very Low
1,8000,650,1 out of 3,Carpet Area,Sholinganallur,Chennai,Unfurnished,Bachelors,1,Contact Owner,12.30769231,1,8.987321813,Very Low
2,13500,950,Ground out of 3,Super Area,Iyyappanthangal,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,14.21052632,1,9.510519036,Low
3,36000,1610,3 out of 14,Super Area,Vadapalani,Chennai,Semi-Furnished,Family,3,Contact Agent,22.36024845,1,10.49130199,High
2,15000,900,1 out of 2,Super Area,Kodungaiyur East,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,16.66666667,1,9.615872145,Medium
1,5000,550,1 out of 1,Carpet Area,"Tambaram, GST Road",Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,9.090909091,1,8.517393171,Very Low
2,10000,700,Ground out of 2,Super Area,Nanmangalam,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,14.28571429,1,9.210440367,Low
2,10000,800,2 out of 3,Super Area,Madipakkam,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,12.5,1,9.210440367,Low
2,8500,580,3 out of 5,Super Area,Sholinganallur,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,14.65517241,1,9.047939083,Very Low
2,11000,950,1 out of 2,Super Area,Nandanam,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,11.57894737,1,9.305741457,Low
1,8000,700,1 out of 1,Carpet Area,"Nemilichery, Chromepet",Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,11.42857143,1,8.987321813,Very Low
2,12000,600,Ground out of 3,Super Area,"Bharathidasan Colony, KK Nagar",Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,20,2,9.392745259,Low
1,5000,200,Ground out of 3,Super Area,Mambalam West,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,25,1,8.517393171,Very Low
1,7000,600,Ground out of 3,Super Area,Iyyappanthangal,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,11.66666667,1,8.853808275,Very Low
2,15000,550,Ground out of 3,Super Area,Mylapore,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,27.27272727,1,9.615872145,Medium
1,10000,600,4 out of 5,Super Area,Mugalivakkam,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,16.66666667,1,9.210440367,Low
3,37500,1680,1 out of 16,Super Area,Vadapalani,Chennai,Semi-Furnished,Family,3,Contact Agent,22.32142857,1,10.53212288,High
2,7000,1100,1 out of 1,Carpet Area,Kayarambedu,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,6.363636364,1,8.853808275,Very Low
1,6500,600,Ground out of 2,Super Area,"Chromepet, GST Road",Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,10.83333333,1,8.77971129,Very Low
2,16000,820,Ground out of 2,Carpet Area,Purasaiwakkam,Chennai,Semi-Furnished,Family,2,Contact Owner,19.51219512,1,9.680406499,Medium
3,34000,1125,8 out of 12,Carpet Area,Vadapalani,Chennai,Semi-Furnished,Family,3,Contact Agent,30.22222222,1,10.43414521,High
2,11500,973,4 out of 4,Carpet Area,Padapai,Chennai,Semi-Furnished,Family,2,Contact Owner,11.81911614,1,9.350189267,Low
2,15000,780,1 out of 2,Super Area,"Guindy Race Course, Guindy",Chennai,Furnished,Bachelors/Family,1,Contact Owner,19.23076923,2,9.615872145,Medium
1,8000,400,Ground out of 1,Super Area,Mannivakkam,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,20,1,8.987321813,Very Low
4,220000,4000,1 out of 2,Super Area,"Poes Garden, Teynampet",Chennai,Semi-Furnished,Bachelors/Family,4,Contact Agent,55,1,12.30138737,Very High
2,22000,1000,2 out of 4,Carpet Area,T Nagar,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Agent,22,1,9.998843186,High
3,85000,3500,Ground out of 1,Carpet Area,T Nagar,Chennai,Semi-Furnished,Bachelors/Family,3,Contact Agent,24.28571429,1,11.3504183,Very High
1,6000,350,Ground out of 2,Super Area,Maduravoyal,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,17.14285714,1,8.699681401,Very Low
2,14000,800,2 out of 2,Carpet Area,Choolaimedu High Road,Chennai,Semi-Furnished,Bachelors,2,Contact Owner,17.5,1,9.546884035,Medium
2,11500,700,Ground out of 2,Super Area,"Paddy field street,Perambur",Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,16.42857143,1,9.350189267,Low
1,6000,550,Ground out of 2,Super Area,"Vimalapuram, Manali",Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,10.90909091,1,8.699681401,Very Low
3,24000,2100,Ground out of 2,Super Area,Nanmangalam,Chennai,Semi-Furnished,Bachelors/Family,4,Contact Owner,11.42857143,0.75,10.08585078,High
3,32000,1700,2 out of 2,Super Area,Perumbakkam,Chennai,Semi-Furnished,Bachelors/Family,3,Contact Owner,18.82352941,1,10.37352243,High
3,16000,1420,Ground out of 1,Carpet Area,"Rajakipakkam, Sembakkam",Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,11.26760563,1.5,9.680406499,Medium
2,13000,950,1 out of 2,Carpet Area,Duraisamy Nagar,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,13.68421053,1,9.472781557,Low
2,14000,780,2 out of 2,Super Area,Pallikaranai,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,17.94871795,1,9.546884035,Medium
1,7500,800,1 out of 2,Carpet Area,Jalladian Pet,Chennai,Unfurnished,Bachelors,1,Contact Owner,9.375,1,8.922791624,Very Low
2,10000,500,2 out of 4,Super Area,Koyambedu,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,20,2,9.210440367,Low
2,18500,1000,25 out of 32,Super Area,Semmancheri,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,18.5,1,9.825580064,Medium
2,12000,750,2 out of 2,Super Area,Royapettah,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,16,1,9.392745259,Low
2,17000,1200,2 out of 2,Carpet Area,Cmbt,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,14.16666667,1,9.741027445,Medium
3,35000,1152,10 out of 14,Carpet Area,Vadapalani,Chennai,Semi-Furnished,Family,3,Contact Agent,30.38194444,1,10.46313191,High
2,9000,843,2 out of 3,Super Area,Kovur,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,10.67615658,1,9.105090961,Very Low
2,13000,900,1 out of 3,Super Area,Semmancheri,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,14.44444444,1,9.472781557,Low
2,27999,1250,2 out of 4,Carpet Area,Nandambakkam,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Agent,22.3992,1,10.23995979,High
2,11000,650,2 out of 2,Super Area,Kodambakkam,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,16.92307692,1,9.305741457,Low
4,140000,2600,2 out of 2,Carpet Area,Ranjith Road,Chennai,Semi-Furnished,Bachelors/Family,4,Contact Agent,53.84615385,1,11.84940484,Very High
1,12000,700,Ground out of 2,Super Area,Indra Nagar,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,17.14285714,1,9.392745259,Low
2,13000,720,1 out of 2,Carpet Area,"Sakthi Nagar, Adambakkam",Chennai,Unfurnished,Family,2,Contact Owner,18.05555556,1,9.472781557,Low
4,250000,3500,1 out of 4,Carpet Area,"Poes Garden, Teynampet",Chennai,Semi-Furnished,Bachelors/Family,4,Contact Agent,71.42857143,1,12.4292202,Very High
4,80000,3000,1 out of 2,Carpet Area,"Egmore, PH Road",Chennai,Unfurnished,Bachelors,4,Contact Agent,26.66666667,1,11.28979441,Very High
2,22999,1144,1 out of 1,Carpet Area,Iyyappanthangal,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Agent,20.10402098,1,10.04324949,High
3,36000,1750,1 out of 4,Carpet Area,Anna Nagar,Chennai,Unfurnished,Bachelors,3,Contact Agent,20.57142857,1,10.49130199,High
3,70000,1450,Ground out of 2,Super Area,Madipakkam,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,48.27586207,1.5,11.15626481,Very High
2,12500,590,1 out of 2,Super Area,Choolaimedu,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,21.18644068,2,9.43356392,Low
2,18000,900,2 out of 2,Super Area,Anna Nagar West Extension,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,20,1,9.798182591,Medium
2,10000,800,1 out of 2,Super Area,Ramapuram,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,12.5,2,9.210440367,Low
2,18000,1000,1 out of 3,Super Area,Sholinganallur,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,18,1,9.798182591,Medium
3,37000,1650,2 out of 14,Super Area,Vadapalani,Chennai,Semi-Furnished,Family,3,Contact Agent,22.42424242,1,10.51870022,High
2,18000,700,Ground out of 1,Carpet Area,Thiruvanmiyur,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,25.71428571,1,9.798182591,Medium
3,25000,1280,1 out of 1,Super Area,"MAHA BUILDERS, SAIMAA CASTLE, VELACHERY",Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,19.53125,1.5,10.1266711,High
2,10000,700,Ground out of 2,Super Area,"Zamin Pallavaram, Pallavaram",Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,14.28571429,1,9.210440367,Low
2,15000,980,1 out of 4,Super Area,Purasaiwakkam,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,15.30612245,1,9.615872145,Medium
2,15000,900,2 out of 2,Carpet Area,Ramapuram,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,16.66666667,1,9.615872145,Medium
1,9000,450,1 out of 1,Super Area,Virugambakkam,Chennai,Unfurnished,Family,1,Contact Owner,20,1,9.105090961,Very Low
2,14000,1200,2 out of 4,Super Area,Porur,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,11.66666667,1,9.546884035,Medium
2,8500,650,1 out of 2,Super Area,Jalladian Pet,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,13.07692308,1,9.047939083,Very Low
3,35000,1903,6 out of 11,Super Area,Old Mahabalipuram Road,Chennai,Semi-Furnished,Bachelors/Family,3,Contact Owner,18.39201261,1,10.46313191,High
2,10000,650,2 out of 3,Super Area,Arcot Road Virugambakkam,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,15.38461538,2,9.210440367,Low
1,5000,450,2 out of 2,Carpet Area,Housing Board,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,11.11111111,1,8.517393171,Very Low
2,23000,900,3 out of 5,Carpet Area,besant nagar Chennai,Chennai,Unfurnished,Bachelors,2,Contact Owner,25.55555556,1,10.04329297,High
2,15000,550,2 out of 3,Super Area,Ashok Nagar,Chennai,Unfurnished,Family,1,Contact Owner,27.27272727,2,9.615872145,Medium
2,18500,750,Ground out of 3,Super Area,"Adyar, Sardar Patel Road",Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,24.66666667,1,9.825580064,Medium
2,28000,1000,2 out of 4,Super Area,Velachery,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,28,1,10.2399955,High
3,32000,1050,4 out of 12,Carpet Area,Vadapalani,Chennai,Semi-Furnished,Family,3,Contact Agent,30.47619048,1,10.37352243,High
1,14000,650,1 out of 3,Carpet Area,"Mattan Kuppam, Triplicane",Chennai,Furnished,Family,2,Contact Owner,21.53846154,0.5,9.546884035,Medium
1,7000,400,1 out of 3,Super Area,Injambakkam,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,17.5,1,8.853808275,Very Low
3,33000,1075,7 out of 12,Carpet Area,Vadapalani,Chennai,Semi-Furnished,Family,3,Contact Agent,30.69767442,1,10.40429314,High
3,100000,2000,3 out of 14,Carpet Area,Alwarpet,Chennai,Semi-Furnished,Bachelors,3,Contact Agent,50,1,11.51293546,Very High
